Name,Name,StarSystemName,PosX,PosY,SpectralType,Luminosity,SubType,Cluster,ClusterOverlay,ClusterConstellation
256,256.0,Nopah,57.123000000000005,-33.649,G,IV,6.0,"(Id="""")",None,None
257,257.0,Ares,95.382,-173.99400000000003,M,IV,1.0,"(Id=""MWFactionAsset:RashpurOwensInc"")",None,None
258,258.0,Mira,103.39299999999999,-52.004,G,III,6.0,"(Id="""")",None,None
259,259.0,Oceana,-96.42299999999999,-108.084,K,V,0.0,"(Id="""")",None,None
260,260.0,Wei,63.843999999999994,-119.184,G,IV,3.0,"(Id="""")",None,None
261,261.0,Coriscana,-187.928,-109.17399999999999,K,V,4.0,"(Id=""MWFactionAsset:RepairSystem_13"")",None,None
262,262.0,Hyde,-162.356,2.54,G,V,9.0,"(Id=""MWFactionAsset:SteinerMarikBorder"")",None,None
263,263.0,Cumbres,-154.031,201.831,G,V,7.0,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
264,264.0,Ningpo,54.278999999999996,-66.743,G,III,2.0,"(Id="""")",None,None
265,265.0,Marduk,208.335,59.926,G,III,8.0,"(Id=""MWFactionAsset:RepairSystem_4"")",None,None
266,266.0,Kirkenlaard,-159.97799999999998,-121.76,M,V,4.0,"(Id="""")",None,None
267,267.0,Summit,-116.865,209.59099999999998,M,V,5.0,"(Id="""")",None,None
268,268.0,Orestes,-26.121,167.59099999999998,A,V,7.0,"(Id="""")",None,None
269,269.0,New Canton,8.269,-72.946,F,V,2.0,"(Id="""")",None,None
270,270.0,Alya,26.359,96.62899999999999,G,VI,2.0,"(Id=""MWFactionAsset:RogueSystems"")",None,None
271,271.0,Tsitsang,51.95,-108.57799999999999,G,II,3.0,"(Id="""")",None,None
272,272.0,Ancha,75.47,36.138000000000005,G,VI,3.0,"(Id="""")",None,None
273,273.0,Argyle,255.38400000000001,-109.17399999999999,K,IV,3.0,"(Id=""MWFactionAsset:RepairSystem_20"")",None,None
274,274.0,Togwotee,-196.45,-48.902,F,V,0.0,"(Id=""MWFactionAsset:StewartCommonality"")",None,None
275,275.0,Gacrux,-86.50299999999999,10.72,M,III,4.0,"(Id="""")",None,None
276,276.0,Carnwath,-63.082,82.416,K,IV,5.0,"(Id="""")",None,None
277,277.0,Halloran V,72.89399999999999,-77.02199999999999,F,IV,8.0,"(Id=""MWFactionAsset:RepairSystem_5"")",None,None
278,278.0,Scudder,196.192,-95.949,F,V,7.0,"(Id="""")",None,None
279,279.0,Solaris,-122.316,-7.025,K,V,1.0,"(Id="""")",None,None
280,280.0,Breukelen,-88.149,141.349,G,V,9.0,"(Id=""MWFactionAsset:LyranStrongholds"")",/Game/Campaign/CampaignArcs/Regions/11_3/11_3.11_3,None
281,281.0,Jasmine,-31.03,-202.145,G,V,7.0,"(Id="""")",None,None
282,282.0,Hagiwawa,123.552,112.14200000000001,G,V,2.0,"(Id="""")",None,None
283,283.0,Augustine,-43.696999999999996,-76.821,G,II,4.0,"(Id="""")",None,None
284,284.0,Yance I (Agador),69.791,51.65,G,V,2.0,"(Id="""")",None,None
285,285.0,Minnacora,77.285,-170.62400000000002,M,V,3.0,"(Id="""")",None,None
286,286.0,Ludwig,162.067,76.984,M,V,8.0,"(Id="""")",None,None
287,287.0,New Avalon,266.497,-110.836,G,V,5.0,"(Id=""MWFactionAsset:RepairSystem_20"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/SafezoneCollision/Safezone1_Collision.Safezone1_Collision,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/Safezone1.Safezone1
288,288.0,Ellengurg,-297.54900000000004,259.478,K,V,0.0,"(Id="""")",None,None
289,289.0,Buchlau,70.048,-68.804,F,II,5.0,"(Id=""MWFactionAsset:RepairSystem_5"")",None,None
290,290.0,Almach,100.804,-61.568999999999996,K,V,4.0,"(Id=""MWFactionAsset:RepairSystem_5"")",None,None
291,291.0,Wroxeter,166.47,-58.981,M,V,9.0,"(Id=""MWFactionAsset:ShippingRoute"")",/Game/Campaign/CampaignArcs/Regions/6_3/6_3_Mesh.6_3_Mesh,None
292,292.0,Mundrabilla,-247.892,-108.382,G,V,0.0,"(Id=""MWFactionAsset:TamarindAbbey"")",None,None
293,293.0,Gallery,-198.236,108.266,M,V,5.0,"(Id="""")",None,None
294,294.0,Galatia III,90.726,14.234000000000002,K,V,8.0,"(Id=""MWFactionAsset:RepairSystem_8"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_6_Blob.Safezone_6_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_6.Safezone_6
295,295.0,New Exford,-137.281,243.19299999999998,K,V,9.0,"(Id=""MWFactionAsset:StoryCluster3"")",None,None
296,296.0,Trent,-131.829,58.113,F,V,1.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
297,297.0,Indicass,72.368,-249.02599999999998,A,V,7.0,"(Id="""")",None,None
298,298.0,Menkar,90.726,-92.066,M,III,2.0,"(Id="""")",None,None
299,299.0,Mesartim (Conway),102.876,-54.593,G,V,6.0,"(Id="""")",None,None
300,300.0,Schedar,117.863,-21.246,G,III,2.0,"(Id="""")",None,None
301,301.0,Talcott,199.81099999999998,-123.844,G,V,8.0,"(Id="""")",None,None
302,302.0,Shaul Khala,219.456,133.33100000000002,M,V,3.0,"(Id="""")",None,None
303,303.0,Coloma,283.383,-87.36,K,V,2.0,"(Id="""")",None,None
304,304.0,Glengarry,-76.782,76.984,K,IV,1.0,"(Id=""MWFactionAsset:AgriculturalBelt"")",None,None
305,305.0,Preston (CC),13.177,-214.037,F,V,6.0,"(Id="""")",None,None
306,306.0,Achernar,77.285,-32.361,F,V,8.0,"(Id=""MWFactionAsset:DavionBorderlands"")",None,None
307,307.0,Sutama,90.726,123.766,K,V,7.0,"(Id="""")",None,None
308,308.0,Elbar,126.654,-8.057,K,V,3.0,"(Id="""")",None,None
309,309.0,David,140.085,19.234,F,IV,8.0,"(Id=""MWFactionAsset:KuritaDavion"")",None,None
310,310.0,Olafsvik,-176.532,-239.114,G,V,7.0,"(Id=""MWFactionAsset:FWLInterior"")",None,None
311,311.0,Alkaid,-94.096,47.001999999999995,B,V,1.0,"(Id="""")",None,None
312,312.0,Park Place,-29.471,-110.958,F,V,2.0,"(Id="""")",None,None
313,313.0,Bell (CC),104.163,-109.868,A,V,8.0,"(Id="""")",None,None
314,314.0,Rochester,226.94799999999998,3.056,G,III,4.0,"(Id=""MWFactionAsset:IndustrialMiningCompany"")",None,None
315,315.0,Kyeinnisan,-100.805,-150.505,M,V,3.0,"(Id="""")",None,None
316,316.0,Franklin,250.736,10.805,F,V,8.0,"(Id=""MWFactionAsset:IndustrialMiningCompany"")",/Game/Campaign/CampaignArcs/Regions/5_2/5_2_Mesh.5_2_Mesh,None
317,317.0,Forkas,-211.229,159.967,K,V,7.0,"(Id=""MWFactionAsset:RepairSystem_22"")",None,None
318,318.0,Hollabrunn,-208.34599999999998,33.295,K,V,7.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
319,319.0,Sheridan (FWL),-178.908,-56.92,G,V,2.0,"(Id=""MWFactionAsset:StewartCommonality"")",None,None
320,320.0,Turinge,-160.572,96.887,M,V,6.0,"(Id=""MWFactionAsset:BackwaterRegion"")",None,None
321,321.0,Washburn,-155.32,-103.721,F,V,3.0,"(Id="""")",None,None
322,322.0,Eidsfoss,-153.536,58.886,M,V,9.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
323,323.0,Koniz,-92.54899999999999,259.733,G,V,4.0,"(Id="""")",None,None
324,324.0,Oriente,-76.278,-211.423,F,III,2.0,"(Id=""MWFactionAsset:MarikLiaoBorder"")",None,None
325,325.0,Holt,-49.375,-102.928,G,V,2.0,"(Id="""")",None,None
326,326.0,New Delos,-38.009,-140.692,G,III,8.0,"(Id="""")",None,None
327,327.0,Baxter,-31.288,112.65799999999999,K,II,7.0,"(Id="""")",None,None
328,328.0,Eom,-18.038,-191.78799999999998,G,V,6.0,"(Id="""")",None,None
329,329.0,Hunan,71.209,-95.949,F,VII,9.0,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
330,330.0,Arkab,77.285,200.8,K,V,6.0,"(Id="""")",None,None
331,331.0,Truth,78.315,-159.326,G,IV,1.0,"(Id=""MWFactionAsset:TsinghaiCommonality"")",None,None
332,332.0,Kajikazawa,88.40899999999999,142.61700000000002,G,IV,5.0,"(Id="""")",None,None
333,333.0,Raman,161.553,9.261000000000001,K,V,2.0,"(Id=""MWFactionAsset:KuritaDavion"")",/Game/Campaign/CampaignArcs/Regions/6_1/6_1_Mesh.6_1_Mesh,None
334,334.0,Monongahela,164.91,-165.769,G,V,0.0,"(Id="""")",None,None
335,335.0,Barstow,170.602,-40.891,K,V,6.0,"(Id=""MWFactionAsset:ShippingRoute"")",None,None
336,336.0,Lucerne,231.864,12.360999999999999,K,V,6.0,"(Id=""MWFactionAsset:IndustrialMiningCompany"")",None,None
337,337.0,Plymouth,344.04400000000004,-68.804,F,V,0.0,"(Id="""")",None,None
338,338.0,Goubellat,351.289,165.12900000000002,F,V,9.0,"(Id="""")",None,None
339,339.0,Giausar,-207.85,-26.410999999999998,M,III,0.0,"(Id=""MWFactionAsset:SteinerMarikBorder"")",None,None
340,340.0,Laureles,-186.055,-126.204,F,V,5.0,"(Id=""MWFactionAsset:RepairSystem_13"")",None,None
341,341.0,Chukchi III,-180.69400000000002,90.425,G,V,5.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
342,342.0,Dayr Khuna,-113.791,-196.495,G,V,8.0,"(Id=""MWFactionAsset:RepairSystem_12"")",None,None
343,343.0,Kockengen,-111.711,150.398,G,V,3.0,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
344,344.0,Asellus Borealis,-100.609,-118.19200000000001,K,V,2.0,"(Id="""")",None,None
345,345.0,Carsphairn,-96.16799999999999,38.985,K,V,1.0,"(Id=""MWFactionAsset:RepairSystem_15"")",None,None
346,346.0,Nekkar,-93.579,96.37100000000001,F,V,8.0,"(Id="""")",None,None
347,347.0,Bordon,-63.082,-33.391,K,V,0.0,"(Id="""")",None,None
348,348.0,Tsinghai (New Sarna),-2.852,-152.286,K,V,4.0,"(Id="""")",None,None
349,349.0,Kashilla,-1.551,-201.153,M,V,1.0,"(Id=""MWFactionAsset:RepairSystem_10"")",None,None
350,350.0,Altenmarkt,13.692,223.805,G,V,0.0,"(Id=""MWFactionAsset:LowerClassWorlds"")",None,None
351,351.0,Caldrea,33.853,193.30700000000002,K,V,4.0,"(Id=""MWFactionAsset:LowerClassWorlds"")",None,None
352,352.0,St. Andre,65.648,-100.649,K,III,7.0,"(Id="""")",None,None
353,353.0,Zaurak,72.719,-123.292,G,V,3.0,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
354,354.0,Necromo,102.876,-188.465,M,V,5.0,"(Id=""MWFactionAsset:RashpurOwensInc"")",None,None
355,355.0,Perkasie,130.78799999999998,-143.764,F,V,2.0,"(Id=""MWFactionAsset:RepairSystem_9"")",None,None
356,356.0,Tawas,135.703,-55.876999999999995,K,V,7.0,"(Id=""MWFactionAsset:ShippingRoute"")",None,None
357,357.0,Helsingfors,143.71200000000002,152.719,G,V,8.0,"(Id=""MWFactionAsset:RepairSystem_18"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_16_Blob.Safezone_16_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_16.Safezone_16
358,358.0,Wappingers,175.25,-231.18599999999998,M,V,8.0,"(Id="""")",None,None
359,359.0,Smolensk,178.352,-129.79,G,V,2.0,"(Id="""")",None,None
360,360.0,Ljugarn,197.997,120.40700000000001,G,V,1.0,"(Id="""")",None,None
361,361.0,Cholame,202.39700000000002,-31.328000000000003,F,V,2.0,"(Id="""")",None,None
362,362.0,Dobson,204.201,26.318,F,V,7.0,"(Id="""")",None,None
363,363.0,Freisland,234.96599999999998,-118.68799999999999,F,V,6.0,"(Id="""")",None,None
364,364.0,Kawabe,240.646,135.661,M,V,5.0,"(Id="""")",None,None
365,365.0,Imbrial III,294.158,-49.416000000000004,F,V,8.0,"(Id=""MWFactionAsset:RepairSystem_3"")",None,None
366,366.0,Waunakee,317.42,14.949000000000002,K,V,1.0,"(Id="""")",None,None
367,367.0,Wallis,-198.832,-193.61900000000003,M,V,5.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",/Game/Campaign/CampaignArcs/Regions/9_3/9_3.9_3,None
368,368.0,Alma Alta,-183.56799999999998,186.071,F,V,6.0,"(Id="""")",None,None
369,369.0,Aristotle,-183.56799999999998,65.09100000000001,K,V,2.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
370,370.0,Morges,-141.416,283.19599999999997,G,V,6.0,"(Id="""")",None,None
371,371.0,Symington,-38.521,147.812,F,V,5.0,"(Id="""")",None,None
372,372.0,Bentley,-6.984,-233.761,G,V,2.0,"(Id="""")",None,None
373,373.0,Fletcher (CC),46.777,-23.569000000000003,G,V,4.0,"(Id="""")",None,None
374,374.0,Shipka,80.12,-110.65700000000001,K,III,9.0,"(Id=""MWFactionAsset:A2M1_Cluster"")",None,None
375,375.0,Goderich,144.496,-49.416000000000004,G,V,4.0,"(Id="""")",None,None
376,376.0,Monistrol,159.481,123.509,G,V,9.0,"(Id="""")",None,None
377,377.0,Paris,191.792,47.516999999999996,K,V,1.0,"(Id=""MWFactionAsset:RepairSystem_4"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_5_Blob.Safezone_5_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_5.Safezone_5
378,378.0,Peabody,330.60400000000004,-23.569000000000003,M,V,7.0,"(Id=""MWFactionAsset:InfernosWake"")",None,None
379,379.0,Pingree,-201.608,-64.92699999999999,G,V,1.0,"(Id="""")",None,None
380,380.0,Aitutaki,-164.636,-166.56099999999998,K,II,8.0,"(Id="""")",None,None
381,381.0,Colinas,-157.399,107.99799999999999,G,V,8.0,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
382,382.0,Rasalas,-150.76,-93.88,K,V,3.0,"(Id="""")",None,None
383,383.0,Mesa Verde,-136.495,116.537,G,V,8.0,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
384,384.0,Svinngarn,-131.829,110.84100000000001,K,V,6.0,"(Id="""")",None,None
385,385.0,Caledonia,-121.025,37.179,K,V,8.0,"(Id=""MWFactionAsset:RepairSystem_15"")",None,None
386,386.0,Kiyev,-88.149,-171.715,G,V,1.0,"(Id=""MWFactionAsset:MarikLiaoBorder"")",None,None
387,387.0,Najha,35.666,211.136,G,V,2.0,"(Id=""MWFactionAsset:LowerClassWorlds"")",None,None
388,388.0,Harloc,41.87,-224.44299999999998,F,V,0.0,"(Id=""MWFactionAsset:SianCommonality"")",None,None
389,389.0,Tinaca,70.577,273.723,G,V,5.0,"(Id=""MWFactionAsset:LowerClassWorlds"")",None,None
390,390.0,Kanowit,87.196,241.53400000000002,F,V,6.0,"(Id="""")",None,None
391,391.0,Lee,116.831,-148.126,F,V,4.0,"(Id=""MWFactionAsset:RepairSystem_9"")",None,None
392,392.0,Sanilac,147.338,-58.981,K,V,9.0,"(Id=""MWFactionAsset:ShippingRoute"")",None,None
393,393.0,Kentares IV,149.4,-13.229000000000001,F,IV,5.0,"(Id=""MWFactionAsset:KuritaDavion"")",None,None
394,394.0,Salem,206.78799999999998,-161.11,F,V,8.0,"(Id="""")",None,None
395,395.0,Agematsu,253.838,185.545,F,V,9.0,"(Id="""")",None,None
396,396.0,Streator,254.095,-75.782,F,V,2.0,"(Id="""")",None,None
397,397.0,Fallon II,367.83,48.548,F,V,6.0,"(Id="""")",None,None
398,398.0,Graceland,-100.609,246.035,K,V,6.0,"(Id=""MWFactionAsset:StoryCluster3"")",None,None
399,399.0,Pandora,-84.553,234.78900000000002,B,V,7.0,"(Id="""")",None,None
400,400.0,Daneshmand,-72.122,-181.03099999999998,M,V,9.0,"(Id=""MWFactionAsset:MarikLiaoBorder"")",None,None
401,401.0,Denbar,69.007,-235.248,M,IV,2.0,"(Id=""MWFactionAsset:SianCommonality"")",None,None
402,402.0,St. Loris,89.95100000000001,-241.987,G,V,8.0,"(Id=""MWFactionAsset:DavionBorder"")",None,None
403,403.0,Tsingtao,93.311,-155.16299999999998,K,V,3.0,"(Id="""")",None,None
404,404.0,Falsterbo (DC),170.86,147.555,K,V,3.0,"(Id="""")",None,None
405,405.0,Xhosa VII,173.96200000000002,14.424000000000001,B,V,1.0,"(Id=""MWFactionAsset:KuritaDavion"")",None,None
406,406.0,Flushing,195.41,-64.671,G,V,8.0,"(Id="""")",None,None
407,407.0,Arlington,212.736,99.73299999999999,K,V,2.0,"(Id=""MWFactionAsset:DavionKurita_1"")",None,None
408,408.0,Odell,250.477,-97.499,K,V,1.0,"(Id=""MWFactionAsset:RepairSystem_20"")",None,None
409,409.0,Hachiman,252.799,152.204,G,IV,8.0,"(Id="""")",None,None
410,410.0,Sodus,287.17900000000003,-65.186,G,V,5.0,"(Id=""MWFactionAsset:RepairSystem_3"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_4_Blob.Safezone_4_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_4.Safezone_4
411,411.0,Nakaojo,287.181,183.226,F,V,8.0,"(Id="""")",None,None
412,412.0,An Ting,301.652,109.811,G,V,1.0,"(Id="""")",None,None
413,413.0,Huan,304.753,98.175,K,V,7.0,"(Id=""MWFactionAsset:DavionKurita_1"")",None,None
414,414.0,Susulatna,305.01099999999997,-185.69099999999997,F,V,5.0,"(Id="""")",None,None
415,415.0,Gibson,-245.81099999999998,-215.127,G,V,2.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",None,None
416,416.0,Midkiff,-198.53400000000002,-111.95,K,V,7.0,"(Id=""MWFactionAsset:RepairSystem_13"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneCollision/Safezone_13_Blob.Safezone_13_Blob,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/Safezone_13.Safezone_13
417,417.0,McAffe,-181.188,-45.284,F,V,2.0,"(Id=""MWFactionAsset:StewartCommonality"")",None,None
418,418.0,Pherkad,-142.138,170.817,M,V,3.0,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
419,419.0,Jaumegarde,-140.651,98.175,G,V,8.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
420,420.0,Lyndon,-127.475,196.15599999999998,M,V,1.0,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
421,421.0,Antares,-124.891,297.73400000000004,F,V,5.0,"(Id="""")",None,None
422,422.0,Kelenfold,-57.391999999999996,198.21400000000003,F,V,2.0,"(Id=""MWFactionAsset:RepairSystem_28"")",/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/SafezoneCollision/Safezone9_Collision.Safezone9_Collision,/Game/Campaign/CampaignArcs/BorderChanges/_common/FactionBorderMeshes/SafezoneTempFolder/SafezoneSection2/Safezone9.Safezone9
423,423.0,Kimball II,-35.677,99.73299999999999,G,V,1.0,"(Id="""")",None,None
424,424.0,Cronulla,-33.091,-251.00799999999998,K,V,3.0,"(Id="""")",None,None
425,425.0,Sakhalin (LC),-24.041,151.687,G,V,6.0,"(Id="""")",None,None
426,426.0,Ulan Bator,35.922,-139.40200000000002,F,V,1.0,"(Id="""")",None,None
427,427.0,Brighton,79.087,-200.359,F,III,9.0,"(Id=""MWFactionAsset:RashpurOwensInc"")",None,None
428,428.0,Jonathan,100.54700000000001,-93.105,F,V,4.0,"(Id="""")",None,None
429,429.0,Cyrenaica,156.561,273.932,M,V,6.0,"(Id="""")",None,None
430,430.0,Proserpina,158.215,34.295,K,V,2.0,"(Id=""MWFactionAsset:KuritaDavion"")",None,None
431,431.0,Saginaw,299.59,-95.693,K,V,6.0,"(Id=""MWFactionAsset:RepairSystem_20"")",None,None
432,432.0,Dixie,-253.84099999999998,-21.246,M,V,9.0,"(Id="""")",None,None
433,433.0,Kitzingen,-223.115,47.001999999999995,K,V,9.0,"(Id="""")",None,None
434,434.0,Manihiki,-207.356,-168.048,M,V,5.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",None,None
435,435.0,Bjornlunda,-149.967,88.354,M,V,1.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
436,436.0,Uhuru,-139.065,-12.459000000000001,F,V,5.0,"(Id=""MWFactionAsset:SteinerMarikBorder"")",None,None
437,437.0,Al Hillah,-25.374000000000002,178.71,F,V,3.0,"(Id="""")",None,None
438,438.0,Ohrensen,-16.29,-121.76,F,II,7.0,"(Id="""")",None,None
439,439.0,Alnasi,2.838,116.01700000000001,K,III,0.0,"(Id="""")",None,None
440,440.0,Port Moseby,3.3539999999999996,160.222,F,V,9.0,"(Id="""")",None,None
441,441.0,Geifer,37.535,-186.266,G,V,9.0,"(Id=""MWFactionAsset:TsinghaiCommonality"")",None,None
442,442.0,Milos,57.638999999999996,-225.235,G,V,7.0,"(Id=""MWFactionAsset:SianCommonality"")",None,None
443,443.0,Aix-la-Chapelle,76.59899999999999,162.627,A,V,2.0,"(Id="""")",None,None
444,444.0,Cammal,111.4,-164.975,F,V,3.0,"(Id=""MWFactionAsset:RashpurOwensInc"")",None,None
445,445.0,Safe Port,134.415,-286.986,F,V,3.0,"(Id=""MWFactionAsset:DavionBorder"")",None,None
446,446.0,Ogilvie,195.764,-232.045,F,V,9.0,"(Id="""")",None,None
447,447.0,Koumi,199.294,170.817,F,V,5.0,"(Id="""")",None,None
448,448.0,Corydon,216.61,-38.821999999999996,M,V,3.0,"(Id="""")",None,None
449,449.0,Gandy's Luck,250.21099999999998,93.012,K,V,3.0,"(Id=""MWFactionAsset:DavionKurita_1"")",None,None
450,450.0,Larned,294.41700000000003,-23.051,K,V,0.0,"(Id="""")",None,None
451,451.0,Cosenza,325.957,161.51,K,V,9.0,"(Id="""")",None,None
452,452.0,Soilihull,-188.22400000000002,46.218999999999994,F,V,0.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
453,453.0,Regulus,-152.066,-180.024,K,III,6.0,"(Id=""MWFactionAsset:RepairSystem_12"")",None,None
454,454.0,Furillo,-137.266,78.255,K,V,3.0,"(Id=""MWFactionAsset:RebeliousLyranTerritory"")",None,None
455,455.0,Jouques,-110.619,-211.757,K,V,2.0,"(Id="""")",None,None
456,456.0,Kirkcaldy,-96.42299999999999,127.126,K,V,9.0,"(Id=""MWFactionAsset:LyranStrongholds"")",None,None
457,457.0,Chaffee (LC),-95.395,82.416,F,V,6.0,"(Id=""MWFactionAsset:AgriculturalBelt"")",None,None
458,458.0,Lungdo,-82.728,-121.76,K,V,0.0,"(Id="""")",None,None
459,459.0,Gram,54.278999999999996,144.452,F,V,7.0,"(Id=""MWFactionAsset:RogueSystems"")",None,None
460,460.0,Odabasi,71.079,213.725,F,V,0.0,"(Id="""")",None,None
461,461.0,Saaremaa,138.806,136.951,G,V,4.0,"(Id=""MWFactionAsset:RepairSystem_18"")",None,None
462,462.0,Tamsalu,167.49900000000002,164.51,K,V,9.0,"(Id="""")",None,None
463,463.0,Rosamond,178.611,-33.649,G,V,9.0,"(Id="""")",None,None
464,464.0,Tiskilwa,213.768,-90.26100000000001,G,V,0.0,"(Id="""")",None,None
465,465.0,Harrow's Sun,261.847,71.038,G,V,1.0,"(Id=""MWFactionAsset:DavionKurita_1"")",/Game/Campaign/CampaignArcs/Regions/5_1/5_1_Mesh.5_1_Mesh,None
466,466.0,Sylvester,363.43,-114.52600000000001,G,V,6.0,"(Id="""")",None,None
467,467.0,Wedgefield,371.449,-162.597,M,V,4.0,"(Id="""")",None,None
468,468.0,Bremond,388.24800000000005,58.63,F,V,6.0,"(Id=""MWFactionAsset:MercenaryRow"")",None,None
469,469.0,Smolnik,-253.345,110.84100000000001,G,V,0.0,"(Id=""MWFactionAsset:RepairSystem_16"")",None,None
470,470.0,Trinidad,-226.98,-172.21,G,V,6.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",None,None
471,471.0,Keeling,-173.75400000000002,-217.40900000000002,G,V,8.0,"(Id=""MWFactionAsset:FWLCommercialHub"")",None,None
472,472.0,Harmony,-141.639,-170.62400000000002,G,V,8.0,"(Id=""MWFactionAsset:RepairSystem_12"")",None,None
473,473.0,Muscida,-139.559,-182.321,G,V,9.0,"(Id=""MWFactionAsset:RepairSystem_12"")",None,None
474,474.0,Lamon,-132.325,33.295,M,V,3.0,"(Id="""")",None,None
475,475.0,Laurieston,-106.555,93.527,M,V,4.0,"(Id="""")",None,None
476,476.0,Abadan,-70.319,-95.949,G,V,2.0,"(Id="""")",None,None
477,477.0,Maestu,-35.361,288.914,G,V,5.0,"(Id=""MWFactionAsset:SteinerBorder"")",None,None
478,478.0,Boardwalk,-13.703,-197.583,G,V,5.0,"(Id=""MWFactionAsset:RepairSystem_10"")",None,None
479,479.0,Lothan,-9.837,220.706,G,V,7.0,"(Id=""MWFactionAsset:LowerClassWorlds"")",None,None
480,480.0,Ovan,30.493000000000002,-205.80900000000003,M,V,6.0,"(Id=""MWFactionAsset:TsinghaiCommonality"")",None,None
481,481.0,Weekapaug,107.785,-225.435,M,V,6.0,"(Id="""")",None,None
482,482.0,Stein's Folly,159.739,-200.359,K,V,3.0,"(Id=""MWFactionAsset:StoryCluster2"")",None,None
483,483.0,Narellan,170.602,-253.882,M,V,5.0,"(Id=""MWFactionAsset:DavionBorder"")",None,None
484,484.0,Valmiera,188.947,132.04399999999998,F,V,6.0,"(Id="""")",None,None
485,485.0,Tripoli,199.553,52.938,K,V,2.0,"(Id="""")",None,None
486,486.0,Marlowe's Rift,234.71099999999998,87.839,F,V,2.0,"(Id=""MWFactionAsset:DavionKurita_1"")",None,None
